"facts_key";"rental_key";"inventory_key";"title";"release_year";"length";"rental_date";"rental_duration";"rental_rate";"replacement_cost"
882;2072;86;"ALONE TRIP";"2006";82;"2005-06-17 16:33:32";3;0.99;14.99
883;5901;86;"ALONE TRIP";"2006";82;"2005-07-10 20:22:12";3;0.99;14.99
884;9755;86;"ALONE TRIP";"2006";82;"2005-07-31 09:24:55";3;0.99;14.99
885;13716;86;"ALONE TRIP";"2006";82;"2005-08-20 09:48:32";3;0.99;14.99
886;664;87;"ALTER VICTORY";"2006";57;"2005-05-28 21:31:08";6;0.99;27.99
887;1985;87;"ALTER VICTORY";"2006";57;"2005-06-17 10:31:37";6;0.99;27.99
888;6563;87;"ALTER VICTORY";"2006";57;"2005-07-12 05:34:09";6;0.99;27.99
889;7637;87;"ALTER VICTORY";"2006";57;"2005-07-28 01:12:25";6;0.99;27.99
890;14002;87;"ALTER VICTORY";"2006";57;"2005-08-20 20:12:19";6;0.99;27.99
891;781;88;"ALTER VICTORY";"2006";57;"2005-05-29 14:23:58";6;0.99;27.99
892;2804;88;"ALTER VICTORY";"2006";57;"2005-06-19 19:24:54";6;0.99;27.99
893;4433;88;"ALTER VICTORY";"2006";57;"2005-07-07 22:45:41";6;0.99;27.99
894;7044;88;"ALTER VICTORY";"2006";57;"2005-07-27 03:27:29";6;0.99;27.99
895;15527;88;"ALTER VICTORY";"2006";57;"2005-08-23 03:44:51";6;0.99;27.99
896;4453;89;"ALTER VICTORY";"2006";57;"2005-07-07 23:32:39";6;0.99;27.99
897;8646;89;"ALTER VICTORY";"2006";57;"2005-07-29 14:48:48";6;0.99;27.99
898;14418;89;"ALTER VICTORY";"2006";57;"2005-08-21 11:14:26";6;0.99;27.99
899;7981;90;"ALTER VICTORY";"2006";57;"2005-07-28 14:18:25";6;0.99;27.99
900;12317;90;"ALTER VICTORY";"2006";57;"2005-08-18 06:17:06";6;0.99;27.99
901;2585;91;"ALTER VICTORY";"2006";57;"2005-06-19 05:05:03";6;0.99;27.99
902;4313;91;"ALTER VICTORY";"2006";57;"2005-07-07 17:36:56";6;0.99;27.99
903;9504;91;"ALTER VICTORY";"2006";57;"2005-07-31 00:09:07";6;0.99;27.99
904;15217;91;"ALTER VICTORY";"2006";57;"2005-08-22 16:58:31";6;0.99;27.99
905;5343;92;"ALTER VICTORY";"2006";57;"2005-07-09 17:23:43";6;0.99;27.99
906;7652;92;"ALTER VICTORY";"2006";57;"2005-07-28 01:50:29";6;0.99;27.99
907;13417;92;"ALTER VICTORY";"2006";57;"2005-08-19 22:51:39";6;0.99;27.99
908;10895;93;"AMADEUS HOLY";"2006";113;"2005-08-02 01:16:59";6;0.99;20.99
909;12268;93;"AMADEUS HOLY";"2006";113;"2005-08-18 04:26:54";6;0.99;20.99
910;3150;94;"AMADEUS HOLY";"2006";113;"2005-06-20 20:35:28";6;0.99;20.99
911;5072;94;"AMADEUS HOLY";"2006";113;"2005-07-09 05:01:58";6;0.99;20.99
912;9080;94;"AMADEUS HOLY";"2006";113;"2005-07-30 08:02:39";6;0.99;20.99
913;14603;94;"AMADEUS HOLY";"2006";113;"2005-08-21 17:51:06";6;0.99;20.99
914;588;95;"AMADEUS HOLY";"2006";113;"2005-05-28 12:08:37";6;0.99;20.99
915;2867;95;"AMADEUS HOLY";"2006";113;"2005-06-20 00:08:38";6;0.99;20.99
916;6030;95;"AMADEUS HOLY";"2006";113;"2005-07-11 02:37:51";6;0.99;20.99
917;7788;95;"AMADEUS HOLY";"2006";113;"2005-07-28 07:21:55";6;0.99;20.99
918;14310;95;"AMADEUS HOLY";"2006";113;"2005-08-21 07:44:32";6;0.99;20.99
919;10509;96;"AMADEUS HOLY";"2006";113;"2005-08-01 11:25:28";6;0.99;20.99
920;14349;96;"AMADEUS HOLY";"2006";113;"2005-08-21 08:54:53";6;0.99;20.99
921;1735;97;"AMADEUS HOLY";"2006";113;"2005-06-16 15:51:52";6;0.99;20.99
922;3474;97;"AMADEUS HOLY";"2006";113;"2005-07-05 22:59:53";6;0.99;20.99
923;9259;97;"AMADEUS HOLY";"2006";113;"2005-07-30 14:37:44";6;0.99;20.99
924;12786;97;"AMADEUS HOLY";"2006";113;"2006-02-14 15:16:03";6;0.99;20.99
925;2649;98;"AMADEUS HOLY";"2006";113;"2005-06-19 10:20:09";6;0.99;20.99
926;6651;98;"AMADEUS HOLY";"2006";113;"2005-07-12 10:57:28";6;0.99;20.99
927;8631;98;"AMADEUS HOLY";"2006";113;"2005-07-29 14:08:06";6;0.99;20.99
928;11727;98;"AMADEUS HOLY";"2006";113;"2005-08-17 08:12:20";6;0.99;20.99
929;2199;99;"AMELIE HELLFIGHTERS";"2006";79;"2005-06-18 01:57:56";4;4.99;23.99
930;5684;99;"AMELIE HELLFIGHTERS";"2006";79;"2005-07-10 08:59:03";4;4.99;23.99
931;7946;99;"AMELIE HELLFIGHTERS";"2006";79;"2005-07-28 13:01:22";4;4.99;23.99
932;12052;99;"AMELIE HELLFIGHTERS";"2006";79;"2005-08-17 20:57:02";4;4.99;23.99
933;2036;100;"AMELIE HELLFIGHTERS";"2006";79;"2005-06-17 13:46:52";4;4.99;23.99
934;4790;100;"AMELIE HELLFIGHTERS";"2006";79;"2005-07-08 16:25:27";4;4.99;23.99
935;8963;100;"AMELIE HELLFIGHTERS";"2006";79;"2005-07-30 03:46:26";4;4.99;23.99
936;15740;100;"AMELIE HELLFIGHTERS";"2006";79;"2005-08-23 12:07:51";4;4.99;23.99
937;9210;101;"AMELIE HELLFIGHTERS";"2006";79;"2005-07-30 12:56:44";4;4.99;23.99
938;11857;101;"AMELIE HELLFIGHTERS";"2006";79;"2005-08-17 13:48:30";4;4.99;23.99
939;207;102;"AMERICAN CIRCUS";"2006";129;"2005-05-26 08:04:38";3;4.99;17.99
940;1454;102;"AMERICAN CIRCUS";"2006";129;"2005-06-15 19:49:41";3;4.99;17.99
941;4115;102;"AMERICAN CIRCUS";"2006";129;"2005-07-07 06:52:23";3;4.99;17.99
942;10757;102;"AMERICAN CIRCUS";"2006";129;"2005-08-01 20:22:44";3;4.99;17.99
943;14908;102;"AMERICAN CIRCUS";"2006";129;"2005-08-22 04:44:10";3;4.99;17.99
944;135;103;"AMERICAN CIRCUS";"2006";129;"2005-05-25 21:58:58";3;4.99;17.99
945;2803;103;"AMERICAN CIRCUS";"2006";129;"2005-06-19 19:18:27";3;4.99;17.99
946;6793;103;"AMERICAN CIRCUS";"2006";129;"2005-07-12 16:37:55";3;4.99;17.99
947;9374;103;"AMERICAN CIRCUS";"2006";129;"2005-07-30 19:10:03";3;4.99;17.99
948;15643;103;"AMERICAN CIRCUS";"2006";129;"2005-08-23 08:13:26";3;4.99;17.99
949;4050;104;"AMERICAN CIRCUS";"2006";129;"2005-07-07 03:35:33";3;4.99;17.99
950;10871;104;"AMERICAN CIRCUS";"2006";129;"2005-08-02 00:27:24";3;4.99;17.99
951;12667;104;"AMERICAN CIRCUS";"2006";129;"2005-08-18 19:11:45";3;4.99;17.99
952;1940;105;"AMERICAN CIRCUS";"2006";129;"2005-06-17 07:42:22";3;4.99;17.99
953;6153;105;"AMERICAN CIRCUS";"2006";129;"2005-07-11 09:31:04";3;4.99;17.99
954;11257;105;"AMERICAN CIRCUS";"2006";129;"2005-08-02 13:45:05";3;4.99;17.99
955;12755;105;"AMERICAN CIRCUS";"2006";129;"2005-08-18 22:38:47";3;4.99;17.99
956;3732;106;"AMERICAN CIRCUS";"2006";129;"2005-07-06 11:33:37";3;4.99;17.99
957;9050;106;"AMERICAN CIRCUS";"2006";129;"2005-07-30 06:59:55";3;4.99;17.99
958;13428;106;"AMERICAN CIRCUS";"2006";129;"2006-02-14 15:16:03";3;4.99;17.99
959;7338;107;"AMERICAN CIRCUS";"2006";129;"2005-07-27 14:13:34";3;4.99;17.99
960;12917;107;"AMERICAN CIRCUS";"2006";129;"2005-08-19 04:27:11";3;4.99;17.99
961;1269;108;"AMISTAD MIDSUMMER";"2006";85;"2005-06-15 07:29:59";6;2.99;10.99
962;4967;108;"AMISTAD MIDSUMMER";"2006";85;"2005-07-08 23:48:03";6;2.99;10.99
963;8326;108;"AMISTAD MIDSUMMER";"2006";85;"2005-07-29 03:58:49";6;2.99;10.99
964;13964;108;"AMISTAD MIDSUMMER";"2006";85;"2005-08-20 18:24:26";6;2.99;10.99
965;2923;109;"AMISTAD MIDSUMMER";"2006";85;"2005-06-20 04:16:07";6;2.99;10.99
966;6452;109;"AMISTAD MIDSUMMER";"2006";85;"2005-07-12 00:57:31";6;2.99;10.99
967;7202;109;"AMISTAD MIDSUMMER";"2006";85;"2005-07-27 09:00:20";6;2.99;10.99
968;14346;109;"AMISTAD MIDSUMMER";"2006";85;"2005-08-21 08:42:26";6;2.99;10.99
969;1987;110;"AMISTAD MIDSUMMER";"2006";85;"2005-06-17 10:40:36";6;2.99;10.99
970;5106;110;"AMISTAD MIDSUMMER";"2006";85;"2005-07-09 06:40:24";6;2.99;10.99
971;10317;110;"AMISTAD MIDSUMMER";"2006";85;"2005-08-01 04:35:34";6;2.99;10.99
972;15221;110;"AMISTAD MIDSUMMER";"2006";85;"2005-08-22 17:12:29";6;2.99;10.99
973;7829;111;"AMISTAD MIDSUMMER";"2006";85;"2005-07-28 08:43:39";6;2.99;10.99
974;13201;111;"AMISTAD MIDSUMMER";"2006";85;"2005-08-19 14:56:05";6;2.99;10.99
975;10105;112;"AMISTAD MIDSUMMER";"2006";85;"2005-07-31 20:54:20";6;2.99;10.99
976;14915;112;"AMISTAD MIDSUMMER";"2006";85;"2006-02-14 15:16:03";6;2.99;10.99
977;5619;113;"AMISTAD MIDSUMMER";"2006";85;"2005-07-10 05:29:33";6;2.99;10.99
978;9623;113;"AMISTAD MIDSUMMER";"2006";85;"2005-07-31 04:30:02";6;2.99;10.99
979;13281;113;"AMISTAD MIDSUMMER";"2006";85;"2005-08-19 18:07:47";6;2.99;10.99
980;10349;114;"AMISTAD MIDSUMMER";"2006";85;"2005-08-01 05:27:13";6;2.99;10.99
981;12532;114;"AMISTAD MIDSUMMER";"2006";85;"2005-08-18 13:57:58";6;2.99;10.99
982;1364;115;"ANACONDA CONFESSIONS";"2006";92;"2005-06-15 14:05:32";3;0.99;9.99
983;4818;115;"ANACONDA CONFESSIONS";"2006";92;"2005-07-08 17:18:22";3;0.99;9.99
984;7837;115;"ANACONDA CONFESSIONS";"2006";92;"2005-07-28 08:58:32";3;0.99;9.99
985;14026;115;"ANACONDA CONFESSIONS";"2006";92;"2005-08-20 21:21:08";3;0.99;9.99
986;1726;116;"ANACONDA CONFESSIONS";"2006";92;"2005-06-16 15:19:10";3;0.99;9.99
987;4361;116;"ANACONDA CONFESSIONS";"2006";92;"2005-07-07 19:33:23";3;0.99;9.99
988;7921;116;"ANACONDA CONFESSIONS";"2006";92;"2005-07-28 12:02:46";3;0.99;9.99
989;2249;117;"ANACONDA CONFESSIONS";"2006";92;"2005-06-18 05:03:08";3;0.99;9.99
990;3485;117;"ANACONDA CONFESSIONS";"2006";92;"2005-07-05 23:25:54";3;0.99;9.99
991;10866;117;"ANACONDA CONFESSIONS";"2006";92;"2005-08-02 00:22:49";3;0.99;9.99
992;13665;117;"ANACONDA CONFESSIONS";"2006";92;"2005-08-20 08:19:20";3;0.99;9.99
993;1011;118;"ANACONDA CONFESSIONS";"2006";92;"2005-05-31 02:05:39";3;0.99;9.99
994;3080;118;"ANACONDA CONFESSIONS";"2006";92;"2005-06-20 15:22:32";3;0.99;9.99
995;5545;118;"ANACONDA CONFESSIONS";"2006";92;"2005-07-10 02:50:29";3;0.99;9.99
996;7104;118;"ANACONDA CONFESSIONS";"2006";92;"2005-07-27 05:15:25";3;0.99;9.99
997;11982;118;"ANACONDA CONFESSIONS";"2006";92;"2005-08-17 18:13:07";3;0.99;9.99
998;968;119;"ANACONDA CONFESSIONS";"2006";92;"2005-05-30 19:20:03";3;0.99;9.99
999;1854;119;"ANACONDA CONFESSIONS";"2006";92;"2005-06-17 00:43:57";3;0.99;9.99
1000;5263;119;"ANACONDA CONFESSIONS";"2006";92;"2005-07-09 14:10:36";3;0.99;9.99
1001;9218;119;"ANACONDA CONFESSIONS";"2006";92;"2005-07-30 13:14:35";3;0.99;9.99
1002;11812;119;"ANACONDA CONFESSIONS";"2006";92;"2005-08-17 12:00:54";3;0.99;9.99
1003;3021;120;"ANALYZE HOOSIERS";"2006";181;"2005-06-20 11:13:01";6;2.99;19.99
1004;5918;120;"ANALYZE HOOSIERS";"2006";181;"2005-07-10 21:32:06";6;2.99;19.99
1005;7444;120;"ANALYZE HOOSIERS";"2006";181;"2005-07-27 17:49:16";6;2.99;19.99
1006;13221;120;"ANALYZE HOOSIERS";"2006";181;"2005-08-19 15:45:47";6;2.99;19.99
1007;9438;121;"ANALYZE HOOSIERS";"2006";181;"2005-07-30 21:36:15";6;2.99;19.99
1008;15249;121;"ANALYZE HOOSIERS";"2006";181;"2005-08-22 17:58:27";6;2.99;19.99
1009;2985;122;"ANALYZE HOOSIERS";"2006";181;"2005-06-20 08:45:08";6;2.99;19.99
1010;5243;122;"ANALYZE HOOSIERS";"2006";181;"2005-07-09 13:22:08";6;2.99;19.99
1011;9980;122;"ANALYZE HOOSIERS";"2006";181;"2005-07-31 17:02:00";6;2.99;19.99
1012;14442;122;"ANALYZE HOOSIERS";"2006";181;"2005-08-21 12:00:21";6;2.99;19.99
1013;1705;123;"ANALYZE HOOSIERS";"2006";181;"2005-06-16 13:59:42";6;2.99;19.99
1014;3737;123;"ANALYZE HOOSIERS";"2006";181;"2005-07-06 11:45:53";6;2.99;19.99
1015;10042;123;"ANALYZE HOOSIERS";"2006";181;"2005-07-31 19:01:25";6;2.99;19.99
1016;13387;123;"ANALYZE HOOSIERS";"2006";181;"2005-08-19 21:46:10";6;2.99;19.99
1017;3823;124;"ANGELS LIFE";"2006";74;"2005-07-06 15:41:27";3;2.99;15.99
1018;7603;124;"ANGELS LIFE";"2006";74;"2005-07-27 23:54:44";3;2.99;15.99
1019;15763;124;"ANGELS LIFE";"2006";74;"2005-08-23 13:02:59";3;2.99;15.99
1020;2556;125;"ANGELS LIFE";"2006";74;"2005-06-19 03:07:32";3;2.99;15.99
1021;3915;125;"ANGELS LIFE";"2006";74;"2005-07-06 20:16:46";3;2.99;15.99
1022;10287;125;"ANGELS LIFE";"2006";74;"2005-08-01 03:37:01";3;2.99;15.99
1023;14235;125;"ANGELS LIFE";"2006";74;"2005-08-21 05:08:42";3;2.99;15.99
1024;653;126;"ANGELS LIFE";"2006";74;"2005-05-28 20:12:20";3;2.99;15.99
1025;2859;126;"ANGELS LIFE";"2006";74;"2005-06-19 23:18:42";3;2.99;15.99
1026;6159;126;"ANGELS LIFE";"2006";74;"2005-07-11 09:55:34";3;2.99;15.99
1027;9763;126;"ANGELS LIFE";"2006";74;"2005-07-31 09:34:03";3;2.99;15.99
1028;15784;126;"ANGELS LIFE";"2006";74;"2005-08-23 13:46:00";3;2.99;15.99
1029;8951;127;"ANGELS LIFE";"2006";74;"2005-07-30 03:18:24";3;2.99;15.99
1030;12252;127;"ANGELS LIFE";"2006";74;"2005-08-18 03:59:51";3;2.99;15.99
1031;5696;128;"ANGELS LIFE";"2006";74;"2005-07-10 09:44:32";3;2.99;15.99
1032;10272;128;"ANGELS LIFE";"2006";74;"2005-08-01 03:14:34";3;2.99;15.99
1033;12973;128;"ANGELS LIFE";"2006";74;"2005-08-19 06:48:11";3;2.99;15.99
1034;429;129;"ANGELS LIFE";"2006";74;"2005-05-27 16:21:26";3;2.99;15.99
1035;2541;129;"ANGELS LIFE";"2006";74;"2005-06-19 02:08:10";3;2.99;15.99
1036;6900;129;"ANGELS LIFE";"2006";74;"2005-07-12 21:45:25";3;2.99;15.99
1037;7059;129;"ANGELS LIFE";"2006";74;"2005-07-27 03:51:02";3;2.99;15.99
1038;14119;129;"ANGELS LIFE";"2006";74;"2005-08-21 01:15:59";3;2.99;15.99
1039;699;130;"ANNIE IDENTITY";"2006";86;"2005-05-29 02:11:44";3;0.99;15.99
1040;3105;130;"ANNIE IDENTITY";"2006";86;"2005-06-20 17:11:46";3;0.99;15.99
1041;5756;130;"ANNIE IDENTITY";"2006";86;"2005-07-10 12:39:28";3;0.99;15.99
1042;11426;130;"ANNIE IDENTITY";"2006";86;"2005-08-02 20:00:09";3;0.99;15.99
1043;12341;130;"ANNIE IDENTITY";"2006";86;"2005-08-18 07:09:27";3;0.99;15.99
1044;239;131;"ANNIE IDENTITY";"2006";86;"2005-05-26 12:30:26";3;0.99;15.99
1045;3382;131;"ANNIE IDENTITY";"2006";86;"2005-06-21 14:05:23";3;0.99;15.99
1046;5859;131;"ANNIE IDENTITY";"2006";86;"2005-07-10 18:02:02";3;0.99;15.99
1047;8773;131;"ANNIE IDENTITY";"2006";86;"2005-07-29 19:55:34";3;0.99;15.99
1048;15188;131;"ANNIE IDENTITY";"2006";86;"2005-08-22 15:55:48";3;0.99;15.99
1049;2521;132;"ANNIE IDENTITY";"2006";86;"2005-06-19 00:41:08";3;0.99;15.99
1050;5540;132;"ANNIE IDENTITY";"2006";86;"2005-07-10 02:44:21";3;0.99;15.99
1051;10772;132;"ANNIE IDENTITY";"2006";86;"2005-08-01 20:51:10";3;0.99;15.99
1052;12856;132;"ANNIE IDENTITY";"2006";86;"2005-08-19 02:19:13";3;0.99;15.99
1053;1003;133;"ANNIE IDENTITY";"2006";86;"2005-05-31 00:48:20";3;0.99;15.99
1054;3431;133;"ANNIE IDENTITY";"2006";86;"2005-06-21 18:46:48";3;0.99;15.99
1055;5614;133;"ANNIE IDENTITY";"2006";86;"2005-07-10 05:16:56";3;0.99;15.99
1056;8838;133;"ANNIE IDENTITY";"2006";86;"2005-07-29 22:52:23";3;0.99;15.99
1057;11583;133;"ANNIE IDENTITY";"2006";86;"2005-08-17 02:08:13";3;0.99;15.99
1058;4851;134;"ANNIE IDENTITY";"2006";86;"2005-07-08 18:40:05";3;0.99;15.99
1059;7123;134;"ANNIE IDENTITY";"2006";86;"2005-07-27 06:08:48";3;0.99;15.99
1060;15521;134;"ANNIE IDENTITY";"2006";86;"2005-08-23 03:30:51";3;0.99;15.99
1061;1861;135;"ANONYMOUS HUMAN";"2006";179;"2005-06-17 01:17:31";7;0.99;12.99
1062;6813;135;"ANONYMOUS HUMAN";"2006";179;"2005-07-12 18:03:50";7;0.99;12.99
1063;10249;135;"ANONYMOUS HUMAN";"2006";179;"2005-08-01 02:35:39";7;0.99;12.99
1064;13450;135;"ANONYMOUS HUMAN";"2006";179;"2005-08-20 00:18:15";7;0.99;12.99
1065;4267;136;"ANONYMOUS HUMAN";"2006";179;"2005-07-07 14:35:30";7;0.99;12.99
1066;9814;136;"ANONYMOUS HUMAN";"2006";179;"2005-07-31 11:29:46";7;0.99;12.99
1067;12125;136;"ANONYMOUS HUMAN";"2006";179;"2005-08-17 23:24:25";7;0.99;12.99
1068;8718;137;"ANONYMOUS HUMAN";"2006";179;"2005-07-29 17:41:14";7;0.99;12.99
1069;11854;137;"ANONYMOUS HUMAN";"2006";179;"2005-08-17 13:42:52";7;0.99;12.99
1070;1751;138;"ANONYMOUS HUMAN";"2006";179;"2005-06-16 17:00:14";7;0.99;12.99
1071;5440;138;"ANONYMOUS HUMAN";"2006";179;"2005-07-09 21:45:17";7;0.99;12.99
1072;10466;138;"ANONYMOUS HUMAN";"2006";179;"2005-08-01 09:45:26";7;0.99;12.99
1073;13165;138;"ANONYMOUS HUMAN";"2006";179;"2005-08-19 13:34:10";7;0.99;12.99
1074;91;139;"ANTHEM LUKE";"2006";91;"2005-05-25 14:57:22";5;4.99;16.99
1075;1892;139;"ANTHEM LUKE";"2006";91;"2005-06-17 04:17:33";5;4.99;16.99
1076;5842;139;"ANTHEM LUKE";"2006";91;"2005-07-10 17:11:37";5;4.99;16.99
1077;9120;139;"ANTHEM LUKE";"2006";91;"2005-07-30 09:26:08";5;4.99;16.99
1078;14251;139;"ANTHEM LUKE";"2006";91;"2005-08-21 05:42:20";5;4.99;16.99
1079;642;140;"ANTHEM LUKE";"2006";91;"2005-05-28 18:49:12";5;4.99;16.99
1080;2717;140;"ANTHEM LUKE";"2006";91;"2005-06-19 14:46:10";5;4.99;16.99
1081;4739;140;"ANTHEM LUKE";"2006";91;"2005-07-08 13:25:57";5;4.99;16.99
1082;8359;140;"ANTHEM LUKE";"2006";91;"2005-07-29 05:02:12";5;4.99;16.99
1083;15385;140;"ANTHEM LUKE";"2006";91;"2005-08-22 22:37:34";5;4.99;16.99
1084;355;141;"ANTHEM LUKE";"2006";91;"2005-05-27 06:15:33";5;4.99;16.99
1085;2121;141;"ANTHEM LUKE";"2006";91;"2005-06-17 20:38:54";5;4.99;16.99
1086;6429;141;"ANTHEM LUKE";"2006";91;"2005-07-12 00:02:50";5;4.99;16.99
1087;10156;141;"ANTHEM LUKE";"2006";91;"2005-07-31 22:36:00";5;4.99;16.99
1088;15013;141;"ANTHEM LUKE";"2006";91;"2005-08-22 08:42:45";5;4.99;16.99
1089;1123;142;"ANTITRUST TOMATOES";"2006";168;"2005-05-31 16:48:43";5;2.99;11.99
1090;1189;142;"ANTITRUST TOMATOES";"2006";168;"2005-06-15 01:04:22";5;2.99;11.99
1091;5785;142;"ANTITRUST TOMATOES";"2006";168;"2005-07-10 14:06:03";5;2.99;11.99
1092;9706;142;"ANTITRUST TOMATOES";"2006";168;"2005-07-31 07:43:19";5;2.99;11.99
1093;13994;142;"ANTITRUST TOMATOES";"2006";168;"2005-08-20 19:33:21";5;2.99;11.99
1094;1134;143;"ANTITRUST TOMATOES";"2006";168;"2005-05-31 19:14:15";5;2.99;11.99
1095;2838;143;"ANTITRUST TOMATOES";"2006";168;"2005-06-19 22:06:06";5;2.99;11.99
1096;3881;143;"ANTITRUST TOMATOES";"2006";168;"2005-07-06 18:35:37";5;2.99;11.99
1097;7128;143;"ANTITRUST TOMATOES";"2006";168;"2005-07-27 06:14:36";5;2.99;11.99
1098;14123;143;"ANTITRUST TOMATOES";"2006";168;"2005-08-21 01:31:25";5;2.99;11.99
1099;1710;144;"ANYTHING SAVANNAH";"2006";82;"2005-06-16 14:11:24";4;2.99;27.99
1100;3860;144;"ANYTHING SAVANNAH";"2006";82;"2005-07-06 17:20:24";4;2.99;27.99
1101;10556;144;"ANYTHING SAVANNAH";"2006";82;"2005-08-01 12:58:42";4;2.99;27.99
1102;12061;144;"ANYTHING SAVANNAH";"2006";82;"2005-08-17 21:13:35";4;2.99;27.99
1103;393;145;"ANYTHING SAVANNAH";"2006";82;"2005-05-27 11:18:25";4;2.99;27.99
1104;1564;145;"ANYTHING SAVANNAH";"2006";82;"2005-06-16 02:47:07";4;2.99;27.99
1105;3895;145;"ANYTHING SAVANNAH";"2006";82;"2005-07-06 19:04:24";4;2.99;27.99
1106;11236;145;"ANYTHING SAVANNAH";"2006";82;"2005-08-02 13:17:21";4;2.99;27.99
1107;14844;145;"ANYTHING SAVANNAH";"2006";82;"2005-08-22 02:09:12";4;2.99;27.99
1108;21;146;"APACHE DIVINE";"2006";92;"2005-05-25 01:59:46";5;4.99;16.99
1109;1780;146;"APACHE DIVINE";"2006";92;"2005-06-16 19:11:45";5;4.99;16.99
1110;3573;146;"APACHE DIVINE";"2006";92;"2005-07-06 03:33:48";5;4.99;16.99
1111;9157;146;"APACHE DIVINE";"2006";92;"2005-07-30 11:06:23";5;4.99;16.99
1112;15331;146;"APACHE DIVINE";"2006";92;"2005-08-22 20:37:57";5;4.99;16.99
1113;1694;147;"APACHE DIVINE";"2006";92;"2005-06-16 12:40:23";5;4.99;16.99
1114;5821;147;"APACHE DIVINE";"2006";92;"2005-07-10 16:07:16";5;4.99;16.99
1115;9420;147;"APACHE DIVINE";"2006";92;"2005-07-30 21:05:18";5;4.99;16.99
1116;12804;147;"APACHE DIVINE";"2006";92;"2005-08-19 00:33:15";5;4.99;16.99
1117;5083;148;"APACHE DIVINE";"2006";92;"2005-07-09 05:30:32";5;4.99;16.99
1118;11167;148;"APACHE DIVINE";"2006";92;"2005-08-02 10:15:51";5;4.99;16.99
1119;12896;148;"APACHE DIVINE";"2006";92;"2005-08-19 03:52:44";5;4.99;16.99
1120;5134;149;"APACHE DIVINE";"2006";92;"2005-07-09 07:53:12";5;4.99;16.99
1121;7053;149;"APACHE DIVINE";"2006";92;"2005-07-27 03:38:54";5;4.99;16.99
1122;15825;149;"APACHE DIVINE";"2006";92;"2005-08-23 15:10:42";5;4.99;16.99
1123;1068;150;"APACHE DIVINE";"2006";92;"2005-05-31 09:32:15";5;4.99;16.99
1124;2264;150;"APACHE DIVINE";"2006";92;"2005-06-18 05:58:45";5;4.99;16.99
1125;4496;150;"APACHE DIVINE";"2006";92;"2005-07-08 01:44:19";5;4.99;16.99
1126;10980;150;"APACHE DIVINE";"2006";92;"2005-08-02 04:17:32";5;4.99;16.99
1127;14145;150;"APACHE DIVINE";"2006";92;"2005-08-21 02:11:38";5;4.99;16.99
1128;944;151;"APACHE DIVINE";"2006";92;"2005-05-30 15:26:24";5;4.99;16.99
1129;2889;151;"APACHE DIVINE";"2006";92;"2005-06-20 01:54:08";5;4.99;16.99
1130;5988;151;"APACHE DIVINE";"2006";92;"2005-07-11 00:55:38";5;4.99;16.99
1131;11279;151;"APACHE DIVINE";"2006";92;"2005-08-02 14:30:03";5;4.99;16.99
1132;11932;151;"APACHE DIVINE";"2006";92;"2005-08-17 16:36:12";5;4.99;16.99
1133;4218;152;"APACHE DIVINE";"2006";92;"2005-07-07 12:10:24";5;4.99;16.99
1134;8720;152;"APACHE DIVINE";"2006";92;"2005-07-29 17:48:32";5;4.99;16.99
1135;15758;152;"APACHE DIVINE";"2006";92;"2005-08-23 12:47:26";5;4.99;16.99
1136;5025;153;"APACHE DIVINE";"2006";92;"2005-07-09 02:28:24";5;4.99;16.99
1137;7675;153;"APACHE DIVINE";"2006";92;"2005-07-28 02:55:20";5;4.99;16.99
1138;14906;153;"APACHE DIVINE";"2006";92;"2005-08-22 04:38:18";5;4.99;16.99
1139;6981;154;"APOCALYPSE FLAMINGOS";"2006";119;"2005-07-27 00:51:38";6;4.99;11.99
1140;15530;154;"APOCALYPSE FLAMINGOS";"2006";119;"2005-08-23 03:50:48";6;4.99;11.99
1141;3164;155;"APOCALYPSE FLAMINGOS";"2006";119;"2005-06-20 21:29:00";6;4.99;11.99
1142;4823;155;"APOCALYPSE FLAMINGOS";"2006";119;"2005-07-08 17:28:54";6;4.99;11.99
1143;9762;155;"APOCALYPSE FLAMINGOS";"2006";119;"2005-07-31 09:32:54";6;4.99;11.99
1144;15433;155;"APOCALYPSE FLAMINGOS";"2006";119;"2005-08-23 00:27:18";6;4.99;11.99
1145;10670;156;"ARABIA DOGMA";"2006";62;"2005-08-01 17:07:16";6;0.99;29.99
1146;13294;156;"ARABIA DOGMA";"2006";62;"2005-08-19 18:36:35";6;0.99;29.99
1147;9005;157;"ARABIA DOGMA";"2006";62;"2005-07-30 05:04:58";6;0.99;29.99
1148;13645;157;"ARABIA DOGMA";"2006";62;"2005-08-20 07:47:05";6;0.99;29.99
1149;557;158;"ARABIA DOGMA";"2006";62;"2005-05-28 08:36:22";6;0.99;29.99
1150;1579;158;"ARABIA DOGMA";"2006";62;"2005-06-16 04:09:08";6;0.99;29.99
1151;6743;158;"ARABIA DOGMA";"2006";62;"2005-07-12 14:29:25";6;0.99;29.99
1152;11098;158;"ARABIA DOGMA";"2006";62;"2005-08-02 08:06:18";6;0.99;29.99
1153;12118;158;"ARABIA DOGMA";"2006";62;"2005-08-17 23:14:25";6;0.99;29.99
1154;1881;159;"ARABIA DOGMA";"2006";62;"2005-06-17 03:09:56";6;0.99;29.99
1155;5344;159;"ARABIA DOGMA";"2006";62;"2005-07-09 17:27:05";6;0.99;29.99
